source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
NACO,Blood Transfusion Service,r_mohafwdn4dohafw_cse_cssp_naascp_n,r_mohafwdn4dohafw_cse_cssp_naascp_n_bts,161.0,1610000000.0,18941176.470588237
NACO,National/State Blood Transfusion Council,r_mohafwdn4dohafw_cse_cssp_naascp_n,r_mohafwdn4dohafw_cse_cssp_naascp_n_nsbtc,2.0,20000000.0,235294.11764705883
Pardhan Mantri Swasthya Suraksha Yojana,Support from  Gross Budgetary Support (GBS),r_mohafwdn4dohafw_cse_cssp_pmssy,r_mohafwdn4dohafw_cse_cssp_pmssy_sfgbsg,3365.0,33650000000.0,395882352.9411765
Other Central Sector Expenditure,Autonomous Bodies,r_mohafwdn4dohafw_cse_ocse,r_mohafwdn4dohafw_cse_ocse_ab,17322.55,173225500000.0,2037947058.8235295
Other Central Sector Expenditure,Others,r_mohafwdn4dohafw_cse_ocse,r_mohafwdn4dohafw_cse_ocse_o,4348.21,43482100000.0,511554117.64705884
Other Central Sector Expenditure,Statutory and Regulatory Bodies,r_mohafwdn4dohafw_cse_ocse,r_mohafwdn4dohafw_cse_ocse_sarb,639.1,6391000000.0,75188235.29411764
Autonomous Bodies,"All India Institute of Medical Sciences, N Delhi",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_aiiomsnd,4134.67,41346700000.0,486431764.7058824
Autonomous Bodies,Establishment Expenditure of New AIIMS,r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_eeona,6835.0,68350000000.0,804117647.0588236
Autonomous Bodies,"Jawaharlal Institute of Post Graduate Medical Education and Research, Puducherry",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_jiopgmearp,1490.43,14904300000.0,175344705.88235295
Autonomous Bodies,"Lokpriya Gopinath Bordoloi Regional Institute of Mental Health, Tezpur",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_lgbriomht,63.66,636600000.0,7489411.764705882
Autonomous Bodies,"North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences, Shillong",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_neigriohamss,528.83,5288300000.0,62215294.11764706
Autonomous Bodies,"National Institute of Mental Health and Neuro-Sciences, Bengaluru",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_niomhansb,721.15,7211500000.0,84841176.47058824
Autonomous Bodies,Other Autonomous Bodies,r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_oab,871.51,8715100000.0,102530588.23529412
Autonomous Bodies,"Post Graduate Institute of Medical Education and Research, Chandigarh",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_pgiomearc,1923.1,19231000000.0,226247058.82352942
Autonomous Bodies,"Regional Institue of Medical Sciences, Imphal",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_riomsi,629.16,6291600000.0,74018823.52941176
Autonomous Bodies,"Regional Institute of Paramedical and Nursing Sciences, Aizawl",r_mohafwdn4dohafw_cse_ocse_ab,r_mohafwdn4dohafw_cse_ocse_ab_riopansa,125.04,1250400000.0,14710588.235294119
"All India Institute of Medical Sciences, N Delhi",Support from Gross Budgetary Support (GBS),r_mohafwdn4dohafw_cse_ocse_ab_aiiomsnd,r_mohafwdn4dohafw_cse_ocse_ab_aiiomsnd_sfgbsg,4134.67,41346700000.0,486431764.7058824
"Jawaharlal Institute of Post Graduate Medical Education and Research, Puducherry",Support from Gross Budgetary Support (GBS),r_mohafwdn4dohafw_cse_ocse_ab_jiopgmearp,r_mohafwdn4dohafw_cse_ocse_ab_jiopgmearp_sfgbsg,1490.43,14904300000.0,175344705.88235295
Other Autonomous Bodies,Support from Gross Budgetary Support (GBS),r_mohafwdn4dohafw_cse_ocse_ab_oab,r_mohafwdn4dohafw_cse_ocse_ab_oab_sfgbsg,871.51,8715100000.0,102530588.23529412
"Post Graduate Institute of Medical Education and Research, Chandigarh",Support from Gross Budgetary Support (GBS),r_mohafwdn4dohafw_cse_ocse_ab_pgiomearc,r_mohafwdn4dohafw_cse_ocse_ab_pgiomearc_sfgbsg,1923.1,19231000000.0,226247058.82352942
Others,International Cooperation,r_mohafwdn4dohafw_cse_ocse_o,r_mohafwdn4dohafw_cse_ocse_o_ic,254.0,2540000000.0,29882352.94117647
Others,Medical Treatment of CGHS Pensioners (PORB),r_mohafwdn4dohafw_cse_ocse_o,r_mohafwdn4dohafw_cse_ocse_o_mtocpp,3846.19,38461900000.0,452492941.1764706
Others,Other Miscellaneous  Expenditure,r_mohafwdn4dohafw_cse_ocse_o,r_mohafwdn4dohafw_cse_ocse_o_ome,248.02,2480200000.0,29178823.529411763
Other Miscellaneous  Expenditure,Gross Budgetary Support,r_mohafwdn4dohafw_cse_ocse_o_ome,r_mohafwdn4dohafw_cse_ocse_o_ome_gbs,248.02,2480200000.0,29178823.529411763
Statutory and Regulatory Bodies,Regulatory and Statutory Bodies,r_mohafwdn4dohafw_cse_ocse_sarb,r_mohafwdn4dohafw_cse_ocse_sarb_rasb,639.1,6391000000.0,75188235.29411764
TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,r_mohafwdn4dohafw_ttsu,r_mohafwdn4dohafw_ttsu_css,47347.23,473472300000.00006,5570262352.941177
Centrally Sponsored Schemes,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana (PMJAY),r_mohafwdn4dohafw_ttsu_css,r_mohafwdn4dohafw_ttsu_css_abpmjayp,7200.0,72000000000.0,847058823.5294118
Centrally Sponsored Schemes,National Health Mission,r_mohafwdn4dohafw_ttsu_css,r_mohafwdn4dohafw_ttsu_css_nhm,35585.26,355852600000.0,4186501176.470588
Centrally Sponsored Schemes,Pradhan Mantri Ayushman Bharat Health Infrastructure Mission (PMABHIM),r_mohafwdn4dohafw_ttsu_css,r_mohafwdn4dohafw_ttsu_css_pmabhimp,4200.0,42000000000.0,494117647.0588235
Centrally Sponsored Schemes,Strengthening of State Drug Regulatory System,r_mohafwdn4dohafw_ttsu_css,r_mohafwdn4dohafw_ttsu_css_sosdrs,72.14,721400000.0,8487058.823529411
Centrally Sponsored Schemes,Tertiary Care Programme,r_mohafwdn4dohafw_ttsu_css,r_mohafwdn4dohafw_ttsu_css_tcp,289.81,2898100000.0,34095294.11764706
Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana (PMJAY),Gross Budgetary Support,r_mohafwdn4dohafw_ttsu_css_abpmjayp,r_mohafwdn4dohafw_ttsu_css_abpmjayp_gbs,411.0,4110000000.0,48352941.176470585
Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana (PMJAY),Support from (PMSSN),r_mohafwdn4dohafw_ttsu_css_abpmjayp,r_mohafwdn4dohafw_ttsu_css_abpmjayp_sfp,6789.0,67890000000.0,798705882.3529412
National Health Mission,"Flexible Pool for RCH & Health System Strengthening , National Health Programme and National Urban Health Mission",r_mohafwdn4dohafw_ttsu_css_nhm,r_mohafwdn4dohafw_ttsu_css_nhm_fpfrhssnhpanuhm,22094.57,220945700000.0,2599361176.470588
National Health Mission,Human Resources for Health and Medical Education,r_mohafwdn4dohafw_ttsu_css_nhm,r_mohafwdn4dohafw_ttsu_css_nhm_hrfhame,6500.0,65000000000.0,764705882.3529412
National Health Mission,Infrastructure Maintenance,r_mohafwdn4dohafw_ttsu_css_nhm,r_mohafwdn4dohafw_ttsu_css_nhm_im,6798.37,67983700000.0,799808235.2941177
National Health Mission,Strengthening National Programme Management of the NRHM,r_mohafwdn4dohafw_ttsu_css_nhm,r_mohafwdn4dohafw_ttsu_css_nhm_snpmotn,192.32,1923200000.0,22625882.352941178
"Flexible Pool for RCH & Health System Strengthening , National Health Programme and National Urban Health Mission",Gross Budgetary Support (GBS),r_mohafwdn4dohafw_ttsu_css_nhm_fpfrhssnhpanuhm,r_mohafwdn4dohafw_ttsu_css_nhm_fpfrhssnhpanuhm_gbsg,22094.57,220945700000.0,2599361176.470588
Infrastructure Maintenance,Gross Budgetary Support (GBS),r_mohafwdn4dohafw_ttsu_css_nhm_im,r_mohafwdn4dohafw_ttsu_css_nhm_im_gbsg,5498.37,54983700000.0,646867058.8235294
Infrastructure Maintenance,Support from PMSSN,r_mohafwdn4dohafw_ttsu_css_nhm_im,r_mohafwdn4dohafw_ttsu_css_nhm_im_sfp,1300.0,13000000000.0,152941176.47058824
